Activity,Duration_min,HeartRate_bpm,Weight_kg,Height_cm,MET,CaloriesBurned
Cycling,5.906059730074574,103.09893051378384,66.26505535239033,165.01662064259256,7.5,17.40227792990319
Workout,,135.39548683046507,62.80977116458202,161.03043815991737,6.0,191.47107771879993
Yoga,64.89376092730194,125.49684672255448,65.75250048683027,147.38166010468524,2.5,142.4601229479828
Walking,5.0,143.31028290107577,57.16488507318407,174.9321412748609,3.5,21.05003547392681
Yoga,62.52400174378282,178.23326966722365,71.75115138114083,153.63111236869602,2.5,192.8436776595265
Yoga,34.526078075352316,114.86896225187044,46.52753616606273,172.04182645333483,2.5,87.03892866317446
Cycling,49.74328880440384,100.06505719114887,52.12306245883769,166.32000765542563,7.5,299.69485279253627
Yoga,53.15048826970221,109.76681435794984,55.504866184318374,164.47905535876512,2.5,99.87737477168433
Running,48.82842998981851,,,151.97633680935397,9.8,600.6989225211594
Cycling,22.70098696738347,131.60577084258318,61.370121715481076,152.10949995327394,7.5,146.7706823971975
Running,,132.86321989466455,81.32468473643686,168.8993438631259,9.8,475.49923957630114
Walking,10.768876454983687,175.06652377938585,74.63971707654211,165.79216824420018,3.5,28.409568026465898
Cycling,49.835926631761595,170.62097611637103,55.386881893251854,165.47167073263378,7.5,326.6939068776632
Walking,74.04110308031852,162.573662226674,72.60158948478345,167.86041592513686,3.5,330.42713354648106
Cycling,5.0,192.86096591543355,60.10151566217578,145.63256509872957,7.5,48.55127786281446
Workout,24.767081877239292,150.60246141656577,,175.15143839940487,,207.87992856951078
Yoga,36.364494482341335,157.708877087816,75.22126596311568,161.44100259385644,2.5,76.14822158333118
Workout,43.46682847427109,150.11926304734416,78.3765752217526,176.69645022120437,6.0,351.35082371257425
Walking,57.583526028688524,146.02263284484468,67.424258838055,144.91675995214158,3.5,225.56124513362377
Yoga,36.95600039284667,139.85991310457104,84.20148423776263,170.6902600552743,2.5,108.12169243503034
Cycling,33.68082547108699,120.07857387711698,70.29577227273526,170.5957929779426,7.5,333.5819125191806
Yoga,62.062614121394816,98.83054380405338,66.62062591349157,150.13867326643344,2.5,176.98408758577943
Running,53.23991134126611,126.73365077594717,61.36982734808076,158.60743882397864,,532.4059651358511
Yoga,50.77955951402197,144.14434249180158,57.42429175773959,154.404936040498,2.5,130.57930121448948
Running,42.25031423176229,131.80654752434975,70.03860471274047,173.63212622505253,9.8,448.7612473774318
,59.663044218397175,103.3666076470186,66.2090916437598,168.08888482889242,2.5,139.62104459164414
Running,26.87381217539467,125.85292375041554,68.12990720761267,180.98848825901754,9.8,292.3962640672412
Walking,24.14611435627844,124.54992978542155,70.7689499306755,167.02953934281965,3.5,106.00775116004267
Workout,54.922019737386485,128.4411339507805,68.07921773771658,172.32244186889557,6.0,399.39750143056835
,7.499280615061835,142.27288372316647,89.15954488313422,176.72010741380507,,
Yoga,41.84359019272974,147.65645092275756,58.66442138986234,170.54426726507728,2.5,
Workout,33.66883295474976,117.4987137256362,70.18752012943648,161.1581679704822,6.0,246.34171640968344
Cycling,11.884905386940883,154.52802970031286,62.267681409815104,159.29705554738464,7.5,89.78772757016824
Cycling,21.37464840567471,158.2909529917078,40.0,164.20266572471462,7.5,
Running,37.82047815409302,138.00754832621362,62.67832612557866,172.96583789810092,9.8,368.81812031371237
Walking,60.67926512998045,146.6187567988267,53.76203532897751,,3.5,186.6620200115452
Walking,26.94084017484378,154.6057860615487,64.19813049391503,171.52153526179697,3.5,97.8064382401243
Workout,64.26762799809987,102.55888376051321,64.68316974401954,,6.0,417.5005545413243
Walking,41.26358455113033,156.3682833745449,69.62429465527205,152.46693876800518,3.5,141.58224034276986
,66.20769404339941,110.24847818505117,58.63784749620597,171.03535259190429,2.5,159.14123285596654
Walking,27.910167824399032,112.68245908429054,,166.41921012852353,3.5,116.85327265651878
Workout,39.02380823789263,134.907229195369,73.40832383371938,159.49475788809707,6.0,228.7145492208757
Walking,,76.39899685813327,55.291297646226525,166.27428572714268,3.5,147.1348206965804
Yoga,36.409790745169765,134.390507705644,42.938564111488496,159.8834897671593,2.5,31.901590837260862
Running,59.06048294290471,154.54452367389507,66.88437628311777,167.47672064689777,9.8,644.5585484453699
Workout,5.0,88.85190383884958,77.85018497081893,163.32039630353447,6.0,8.829394643301107
Running,88.4481107757988,157.2252331136613,73.27016570776263,149.70075767990383,9.8,1061.1807537680108
Running,57.155492139903245,112.53030953681363,67.10581034636364,163.6196437811776,9.8,658.9921115875953
Running,36.52936341929967,135.17154451232003,80.00774412018534,160.5731610456919,9.8,457.77403790559447
Cycling,28.953566528453113,116.16063732486344,77.98420686997899,171.35586354298795,7.5,
Cycling,22.67158777102891,144.32296210322616,61.029025667251275,173.79768495945746,7.5,163.5560870107769
Running,52.912309483394736,155.62368890409408,67.97026074004484,,9.8,593.7960101488229
Workout,59.899633375847074,146.17525910956243,68.48552267163728,157.10604523414247,6.0,389.8448445359118
Yoga,36.74947743740201,129.9004712626575,63.95899245508917,148.1984595224104,2.5,90.33159148036428
Yoga,62.13980825957005,118.10361658516437,78.61097085048654,156.85962876982592,2.5,190.1464724156253
Walking,21.854799064777552,128.26744926572218,63.17431479923874,161.7673122560773,3.5,71.20806420482744
Workout,18.32378300026328,146.39928662399103,58.99665330794005,151.60736663845785,6.0,114.71241374290139
Cycling,76.26682410491098,,40.0,173.9313659233022,7.5,392.35539711591935
Running,51.82217227077086,143.77066455440306,55.420353411515464,167.62161960440696,9.8,439.5578270241117
Walking,67.93696403626656,97.93556146107389,49.214985094358816,163.795832859801,3.5,201.5686345099757
Yoga,22.921205832246144,129.42443853911476,64.51524618480278,164.83328695604865,2.5,124.5305332811528
Cycling,21.5294921646254,114.1642758950712,,168.06044953585112,7.5,165.32468634908577
Cycling,32.827813610849155,146.6232254976457,72.30421690002682,171.3309497786951,7.5,283.86151707766425
Running,23.518823169219765,110.87570616553508,78.30125129856846,173.09007636847267,9.8,303.4251068338237
Yoga,54.10730420456902,141.3013439521056,64.62611889694256,161.9086900468692,2.5,145.02614613208954
Workout,24.97747886147109,122.94530597963676,53.1917874048351,163.58065053215714,6.0,142.04876893018707
Cycling,16.56660283865419,83.02259541835647,68.4368045141784,166.72970105944165,7.5,133.27637829331437
Running,42.840308245104644,153.27398214719994,87.72170069705633,163.1723867201537,9.8,608.4277039008392
Workout,14.200276483495735,129.36781945340107,83.98976755189473,173.72317415886872,6.0,104.65131308253407
Yoga,5.0,161.89943239414228,48.12705568115092,177.27322438138097,2.5,31.935241503901135
Cycling,42.665144677225555,88.36727303305906,,168.44073314528163,7.5,260.5134212386203
Workout,5.015599139795796,122.7119672270626,44.60556272240062,155.91808358706763,6.0,28.74348317136959
Workout,55.50558792590846,,51.35624655499615,170.08401120832076,6.0,309.423448785994
Workout,12.093325474944084,136.75515728095777,68.01910962522356,168.83699054210825,6.0,106.92118701867363
Cycling,5.0,96.87031739607502,58.3196686979609,155.07957974682503,7.5,57.33975359026343
,34.124066997184116,143.60094641934447,54.935959569384686,168.82599959328726,7.5,258.3930772547765
Walking,42.89189006592969,177.79156015702583,77.46931721019742,159.55809481353987,3.5,225.08367896859644
Yoga,49.82950127363881,141.86343366163828,71.36111742905152,172.46093815077282,2.5,128.82965434789247
Running,43.44031398031707,132.3218100455878,44.543568474154256,170.002705218,9.8,
Workout,18.813747577645152,95.56356482436567,76.78069609051562,167.22986538835724,6.0,158.6322301640857
Walking,54.261223618532085,110.64384716107438,71.07241666954447,,3.5,207.25052561800365
Running,59.202770129594924,128.60387747943068,71.33915909636447,143.6662792666366,9.8,682.5692986558377
Walking,15.884757430889227,116.75558822892927,58.15431171283318,152.85724895342665,3.5,57.77476063814559
Cycling,,155.65641065677463,62.752349842461314,163.6919878021013,7.5,280.76263717611266
Workout,34.51119945781961,143.34258002421595,41.3273416616346,180.19383547803537,6.0,143.9459881014769
Running,44.407631655760675,197.30946469117424,75.4038400704155,170.6468106813278,9.8,524.0148049241953
Running,35.901524164517824,105.47853908939271,53.01287586438421,183.14046329058914,9.8,310.10793634603243
Running,38.64244455854047,130.82786528479332,54.552451626872674,165.82987193654242,9.8,346.9936956191853
Running,52.83631060483382,95.41269068664272,54.3903044676834,164.69149236174727,9.8,501.6846474062741
Running,,74.43898063524189,86.60481340284582,179.2512518658704,9.8,245.32639524042656
Walking,54.747462705216485,148.06802448632882,56.97555122285256,163.4078569516065,,168.9519584163557
Workout,62.82265463062502,142.41538457418392,76.30712328252467,155.13530093518816,6.0,493.64048637248635
Cycling,72.68269986977737,108.63523913385525,64.71209474140662,168.16754117617364,7.5,524.4362412416123
Cycling,5.0,132.3257404898356,55.05068343877425,176.22513981992392,7.5,
Cycling,36.34196685769564,114.26831002686139,52.875199360643634,156.7405248691879,7.5,229.92432361056893
Cycling,5.0,117.6448136289181,57.4537269501921,170.89043539678033,7.5,41.12701248000415
,5.0,121.99288468084315,,,3.5,43.622243496430286
Yoga,42.881860952149566,107.58587056489306,,169.51349784567057,2.5,160.06580085304202
Workout,,112.08375225450108,,168.13533877045097,6.0,
Running,45.99701903541493,112.78911390139365,58.899059098636165,160.85695608364173,9.8,411.46591238402453
Yoga,49.722553801746315,140.57197116883327,,163.93812138951458,2.5,102.47487570286617
Cycling,64.95791916215842,60.64449560037964,50.67149430247733,161.46772173266194,7.5,403.34835134191115
Yoga,41.0784085061156,124.30926846287993,49.66770776297285,166.18748220039723,2.5,92.35557472644966
Workout,98.46711234638175,102.80795308655817,76.85634701527522,156.5390279866044,6.0,
Running,46.12819709970425,103.71118284436798,58.65393098454953,158.92915064505175,9.8,428.14871866747285
Running,76.84958089134423,116.85866564790688,59.71668920533081,160.86039594480707,9.8,724.5367789775651
Workout,5.0,129.64150725067105,57.00064900422977,168.9170290562139,6.0,11.128786509253043
Workout,66.9947905910125,124.63970345733267,61.19772452086852,150.8446607071182,6.0,391.885936220895
Cycling,36.384790204088794,103.3984872550449,69.45289009188122,163.9287036515907,7.5,348.3101442533131
Running,,148.0424129611394,59.15743014596454,157.91791002446482,9.8,32.9187291597385
Yoga,48.410902184562396,107.43490032848774,67.16887864916686,160.88588086315067,2.5,136.69047170314008
Walking,33.94088924031365,111.63234360184705,82.01850187397167,158.39830802484903,3.5,181.75604661967282
Walking,51.601064968962845,137.11229464736292,55.164031805753524,,3.5,169.94512842957252
Workout,60.221529151021564,138.00921410731854,59.72638076011749,,6.0,337.9613451841383
Cycling,10.21699766476808,114.70750847167554,72.6927232329417,172.11610223654588,7.5,112.53937349556044
Walking,60.298379649103154,60.0,82.96755400618311,169.0173140541664,3.5,298.91427147870144
Running,40.129589684414334,107.86272783530379,50.092276665485585,149.62953915609955,9.8,284.62005507711706
Workout,67.05682349386545,134.04720465600641,44.59035170182601,155.4000094270467,6.0,323.9231630797586
Yoga,35.897035420042634,147.21520134225077,64.9927237895325,163.2689271387599,2.5,114.67784855864606
Workout,30.591822149371577,128.01758356178883,63.75347723633835,164.57064805996924,6.0,201.80351343041218
Yoga,40.541080813779026,118.02534882310961,73.40203155399318,156.28219230254177,2.5,156.68684026082738
Workout,42.03721412759706,187.33027514248312,71.57072415945217,178.03974370514547,6.0,317.87273974605864
Workout,26.74430397016529,120.68784696236614,64.59244128950873,173.64687740772234,6.0,195.30682457762524
Workout,30.073905380894324,145.30581716977764,77.5905782404015,148.55259157502445,6.0,254.07320265944188
Yoga,15.462489309724212,96.6236976143276,56.82778814176808,168.45426360358485,2.5,51.75334092477038
Yoga,31.30709820419611,102.74580376977582,67.53896950492106,164.54203463277554,2.5,52.28439103145577
Workout,53.52620119995158,146.1831402865556,50.41151325422816,177.4387504057126,6.0,
Walking,,156.11403189463428,64.49446068589619,,3.5,157.16887066007598
,60.18130592094657,120.25707774516489,47.46642033751962,185.5985481124005,7.5,2290.241461167397
Cycling,36.29141064693852,,51.60987743628439,156.57054338400047,7.5,220.02093898342707
Cycling,11.369640045533718,125.81106651496937,85.51342204987904,168.78526818932025,7.5,99.2568465957961
Yoga,51.945497751131654,134.73514751948903,43.10554918573315,158.9364302309433,,98.55046974790348
Yoga,26.52753717933195,132.4704509732206,62.40017965502288,161.23841081238976,2.5,39.93070010303141
Walking,35.33265422472931,115.91525837597487,74.92658147269601,148.10582010519758,3.5,151.05108451677722
Cycling,64.75144094968235,126.17789701847654,91.65626698027314,176.9688676391656,7.5,734.7572904098791
,16.782590805569725,111.25557889289735,67.12490050119258,162.30352647758494,7.5,136.32708318698076
Workout,43.2948757492877,102.2040444065785,67.81064151275231,162.98342087300324,6.0,331.27395023551617
Yoga,39.18963299928416,148.89171301617012,65.476224580973,188.1248190551608,2.5,94.236387976912
Cycling,54.01851430874206,132.44495783506775,77.68681285620995,174.59442708996588,7.5,525.6339503631201
Walking,57.10306730964045,126.23291103444176,70.18044278285478,158.3163872382768,3.5,207.52879126751594
Walking,45.276780084977844,117.32130643069597,58.09894655848538,158.89744099635524,3.5,172.25525228399874
Cycling,32.792507068392005,125.495661086623,78.38614029714472,167.59801210594864,7.5,317.7180469876224
Yoga,49.46745008051921,134.00791071967492,59.45371140982608,172.70729913513773,2.5,146.10881079168726
Walking,66.71311794289124,173.21703939535766,45.81804655899201,182.5244204980814,3.5,129.16330113532217
Workout,39.45420120720598,146.3634212456786,45.85610550277306,,6.0,179.75898168249296
Walking,34.65487771153947,113.34227195127285,62.58718224290381,172.2701930735408,3.5,129.16470095116202
Running,47.763405153359805,113.60590643235773,66.23649878925666,173.87669311435047,9.8,3209.7899064077255
Running,40.77454040739224,109.7079724918851,76.46755127658487,157.1049314866461,9.8,496.4218033276772
Yoga,13.245811521644018,124.98698671867564,72.68979694137322,161.3974009847272,2.5,55.85463586415676
Cycling,44.786616007949625,109.68871374397789,65.95821134247613,148.6966835544423,7.5,358.7069252052613
Yoga,13.06475182472472,141.87059362474065,77.13812589718822,159.9910630434877,2.5,43.8664132060477
Yoga,47.48961292816891,63.91209360504868,65.15285487957141,167.32094084722442,2.5,
Yoga,24.057145511868654,143.3792077318686,49.514167606640626,180.94117461522023,2.5,31.036673572302416
Yoga,40.73749608372692,136.88443719513577,46.898572136269316,181.86365458948652,2.5,94.41712669518681
Workout,47.81187812398473,161.568562078691,80.3442524912679,,6.0,390.83901224723616
Workout,89.07806691887143,151.91973886384883,40.0,179.57859179856808,6.0,349.638785056007
Walking,54.85499923573849,112.90755536864866,62.59111213148998,145.5065474478915,3.5,186.9196002339332
